total_area,kitchen_area,rooms,floor,floors_total,ceiling_height,house_year_clean,renovation_ord,district_Алатауский р-н,district_Алмалинский р-н,district_Ауэзовский р-н,district_Бостандыкский р-н,district_Жетысуский р-н,district_Медеуский р-н,district_Наурызбайский р-н,district_Турксибский р-н,dist_to_metro_km,schools_count,universities_count,malls_count,parks_count,kindergarten_density,has_complex,balcony_count,parking_level,price_clean
58.0,11.0,2.0,1.0,12.0,2.85,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,31000000
51.1,11.0,2.0,12.0,17.0,2.8,2025,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,39900000
150.0,20.0,3.0,11.0,15.0,2.7,2008,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,105000000
90.4,14.5,3.0,9.0,9.0,2.7,2010,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,2,0,50000000
57.0,11.0,2.0,9.0,13.0,2.7,2024,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,1,2,49000000
105.0,11.3,4.0,5.0,5.0,2.7,1976,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,82500000
46.0,12.1,2.0,12.0,16.0,2.7,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,58000000
153.0,11.0,4.0,8.0,9.0,3.0,2003,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,1,2,170000000
40.0,6.0,2.0,2.0,3.0,2.8,1965,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,36000000
92.0,12.0,4.0,5.0,5.0,2.8,1992,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,0,75500000
58.6,8.8,2.0,5.0,12.0,2.7,2019,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,37000000
38.0,11.0,2.0,1.0,3.0,2.7,1978,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,1,15500000
44.4,11.0,2.0,13.0,13.0,2.8,2022,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,46000000
51.6,7.6,2.0,3.0,5.0,2.8,1983,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,0,50000000
41.0,11.0,2.0,4.0,4.0,2.7,1965,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,31000000
86.3,11.0,3.0,7.0,9.0,2.8,2015,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,2,83000000
58.4,6.5,3.0,1.0,4.0,2.5,1965,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,0,0,38000000
120.0,15.0,3.0,4.0,9.0,3.0,2020,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,165000000
35.0,11.0,1.0,2.0,6.0,2.75,2012,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,2,20500000
70.0,12.0,3.0,7.0,9.0,2.7,1980,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,63000000
20.0,11.0,1.0,1.0,4.0,2.6,1970,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,17000000
80.0,11.0,4.0,4.0,5.0,2.8,1980,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,1,52000000
33.6,11.0,1.0,5.0,5.0,2.8,1988,2,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,0,17800000
55.0,11.0,2.0,16.0,16.0,3.0,2025,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,70000000
40.0,11.0,2.0,3.0,9.0,2.62,2020,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,29500000
61.0,15.0,2.0,8.0,9.0,2.7,2025,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,2,49500000
60.0,6.0,3.0,2.0,4.0,2.8,1970,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,37000000
83.0,12.0,3.0,5.0,5.0,2.8,1971,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,0,0,78000000
95.0,11.0,3.0,4.0,9.0,3.0,2020,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,140000000
52.0,11.0,2.0,9.0,10.0,2.8,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,1,0,31000000
58.0,11.0,2.0,4.0,9.0,3.0,2020,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,80000000
70.0,12.0,3.0,4.0,5.0,1.5,1992,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,1,63000000
13.0,11.0,1.0,3.0,4.0,2.5,1975,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,10500000
85.0,11.0,3.0,4.0,12.0,3.0,2024,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,143000000
60.0,11.0,3.0,9.0,10.0,2.8,2025,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,0,37200000
52.0,11.0,3.0,1.0,4.0,2.8,1960,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,52000000
60.0,11.0,2.0,11.0,15.0,2.8,2016,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,41000000
52.0,11.0,2.0,13.0,13.0,3.0,2024,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,41500000
43.0,11.0,2.0,4.0,5.0,2.6,1977,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,36999999
110.5,11.0,3.0,5.0,7.0,3.31,2024,1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,148000000
35.81,10.35,1.0,5.0,6.0,2.7,2025,0,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,29000000
100.1,11.0,4.0,13.0,18.0,3.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,55500000
40.5,10.0,1.0,1.0,5.0,2.8,1969,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,43500000
73.0,11.0,2.0,5.0,6.0,3.2,2010,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,1,58000000
132.0,11.0,3.0,3.0,19.0,3.0,2007,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,2,2,106000000
47.0,11.0,2.0,12.0,12.0,3.0,2025,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,36000000
53.12,11.0,2.0,6.0,12.0,2.7,2025,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,31300000
53.0,12.0,2.0,2.0,12.0,2.8,2022,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,1,2,35000000
40.5,11.9,1.0,3.0,5.0,2.8,1987,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,31000000
58.0,11.0,2.0,5.0,9.0,3.0,1989,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,0,38000000
85.0,11.0,3.0,4.0,16.0,3.0,2025,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,122000000
100.0,11.0,4.0,7.0,18.0,3.0,2024,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,89000000
85.0,11.0,3.0,1.0,17.0,2.8,2012,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,34500000
60.0,15.0,3.0,2.0,3.0,2.8,2025,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,0,0,2,35000000
19.0,11.0,1.0,8.0,9.0,2.8,2008,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,14500000
43.0,12.0,1.0,2.0,17.0,2.8,2014,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,2,35900000
53.0,10.0,2.0,5.0,5.0,2.8,1978,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,2,0,42800000
111.0,11.0,3.0,6.0,7.0,3.8,2017,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,122000000
74.0,12.0,3.0,7.0,9.0,2.8,1992,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,51000000
112.4,13.4,3.0,7.0,16.0,3.0,2005,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,79000000
46.0,11.0,2.0,1.0,12.0,3.0,2023,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,37000000
68.0,8.0,3.0,1.0,9.0,2.8,1987,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,0,49500000
85.0,20.0,3.0,10.0,14.0,3.0,2004,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,77000000
185.0,25.0,4.0,9.0,12.0,3.0,2014,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,150000000
50.0,15.0,2.0,8.0,10.0,2.8,2020,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,49000000
53.0,10.0,2.0,2.0,5.0,2.8,1983,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,51500000
78.0,9.1,3.0,4.0,12.0,3.0,1989,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,60000000
70.0,12.0,2.0,2.0,9.0,2.8,2018,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,1,34500000
68.0,6.0,2.0,2.0,4.0,2.8,1971,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,1,23500000
42.2,11.0,2.0,16.0,17.0,2.8,2020,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,26500000
56.0,11.0,2.0,12.0,19.0,3.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,47000000
36.0,9.0,1.0,4.0,9.0,2.8,1980,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,1,34500000
40.0,12.0,1.0,4.0,9.0,2.62,2024,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,27500000
18.0,11.0,1.0,4.0,5.0,2.7,2014,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,13000000
50.0,8.0,2.0,3.0,14.0,2.7,2017,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,35000000
44.0,14.0,2.0,3.0,12.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,8500000
52.0,22.0,2.0,9.0,12.0,2.8,2016,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,47500000
55.0,9.5,2.0,5.0,5.0,2.8,1985,0,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,30000000
44.5,11.0,2.0,8.0,9.0,2.7,2023,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,2,38000000
41.0,8.0,1.0,1.0,5.0,2.8,1986,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,28500000
43.0,11.0,1.0,2.0,12.0,3.0,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,39500000
58.0,11.0,2.0,11.0,20.0,3.0,2019,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,85000000
62.0,6.1,3.0,1.0,5.0,2.8,1976,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,41445600
154.7,17.2,5.0,2.0,3.0,2.8,1956,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,130800000
55.6,6.1,3.0,5.0,5.0,2.8,1980,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,36500000
80.7,7.1,3.0,2.0,3.0,3.0,1960,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,100000000
68.8,11.0,3.0,5.0,9.0,2.8,2010,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,54753777
113.0,10.0,4.0,5.0,5.0,2.8,1989,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,1,110000000
44.0,6.0,2.0,2.0,4.0,2.7,1964,0,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,27100000
33.0,6.0,1.0,5.0,5.0,2.6,1983,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,33000000
114.0,11.0,3.0,14.0,16.0,2.7,2012,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,107000000
117.0,11.0,3.0,9.0,22.0,3.0,2004,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,0,153000000
75.6,12.2,3.0,4.0,5.0,2.72,1990,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,1,41000000
29.9,6.0,1.0,3.0,3.0,2.5,1960,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,28000000
108.0,11.0,3.0,2.0,3.0,3.0,2023,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,140000000
19.0,11.0,1.0,3.0,8.0,2.8,1993,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,11500000
82.0,10.5,4.0,2.0,5.0,2.8,1987,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,2,2,45000000
81.5,11.0,2.0,4.0,4.0,2.8,2017,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,75500000
22.1,11.0,1.0,1.0,4.0,2.8,2023,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,0,0,2,11400000
50.0,11.0,1.0,3.0,10.0,2.7,2022,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,27500000
97.7,11.0,3.0,5.0,6.0,3.3,2026,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,75000000
84.7,11.0,3.0,11.0,18.0,2.95,2015,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,0,71900000
88.0,11.0,3.0,6.0,9.0,2.7,2026,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,2,63000000
38.12,10.66,1.0,4.0,9.0,3.0,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,20900000
35.0,11.0,1.0,3.0,5.0,2.8,2023,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,23500000
72.0,16.0,2.0,11.0,18.0,3.0,2016,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,2,48888888
63.0,11.0,2.0,8.0,9.0,3.0,2015,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,2,42000000
72.9,11.0,3.0,5.0,13.0,3.0,2024,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,57000000
44.6,11.0,1.0,7.0,9.0,3.0,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,46000000
33.0,14.5,1.0,3.0,3.0,2.84,2023,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,1,22000000
45.0,11.0,2.0,4.0,4.0,2.8,1963,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,40000000
40.0,6.0,2.0,3.0,4.0,2.6,1960,0,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,1,1,35000000
62.0,11.0,2.0,6.0,9.0,2.7,1972,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,56500000
93.8,10.0,3.0,5.0,5.0,2.8,1976,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,0,77000000
42.0,6.0,2.0,2.0,5.0,2.8,1981,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,2,35000000
93.0,11.0,3.0,11.0,21.0,2.8,2012,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,63000000
54.0,9.0,2.0,1.0,9.0,2.8,1981,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,2,1,45700000
45.0,18.0,2.0,4.0,4.0,2.5,1972,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,34000000
55.0,6.0,3.0,4.0,4.0,2.38,1964,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,42500000
57.0,16.0,2.0,1.0,10.0,2.9,2010,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,46000000
125.0,11.0,4.0,9.0,13.0,2.7,2020,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,0,117000000
155.85,11.0,4.0,3.0,3.0,0.26,2026,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,2,342870000
20.0,11.0,1.0,3.0,3.0,2.7,1957,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,0,0,12000000
86.0,11.0,3.0,2.0,3.0,3.2,2021,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,2,80000000
58.3,11.0,2.0,4.0,9.0,2.7,2025,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,38500000
56.7,11.0,2.0,8.0,13.0,2.8,2025,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,42900000
62.0,12.3,2.0,8.0,9.0,2.8,1977,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,50900000
61.3,12.36,2.0,1.0,9.0,3.0,1995,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,1,39500000
36.23,11.0,1.0,4.0,9.0,2.7,2025,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,2,17900000
63.3,11.0,2.0,8.0,9.0,2.8,2017,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,0,37000000
35.0,9.0,1.0,2.0,6.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,29000000
50.52,11.0,1.0,4.0,9.0,2.8,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,32000000
27.0,11.0,1.0,5.0,5.0,2.7,2025,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,18000000
66.3,9.9,3.0,1.0,5.0,2.7,1991,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,1,40000000
34.0,11.0,1.0,4.0,5.0,2.7,1979,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,31500000
35.0,11.0,1.0,9.0,9.0,2.8,2015,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,35000000
52.0,7.8,2.0,2.0,5.0,2.8,1991,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,42000000
100.0,11.0,3.0,3.0,6.0,3.0,2012,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,150000000
46.7,11.0,1.0,4.0,9.0,3.0,2024,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,41000000
54.0,11.0,2.0,11.0,11.0,3.0,2025,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,55800000
60.0,11.0,2.0,8.0,12.0,2.8,2024,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,0,0,0,26500000
33.0,6.0,1.0,1.0,5.0,2.7,1974,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,0,1,0,23000000
36.0,12.0,1.0,3.0,6.0,2.7,2021,0,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,23000000
42.0,10.0,1.0,4.0,5.0,2.8,1980,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,38000000
37.0,5.0,1.0,8.0,16.0,2.95,2009,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,38000000
21.0,11.0,1.0,2.0,4.0,2.8,1973,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,17000000
36.0,11.0,1.0,4.0,9.0,2.69,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,0,24900000
21.0,11.0,1.0,2.0,4.0,2.8,1973,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,17500000
80.0,12.0,3.0,1.0,5.0,2.8,1986,0,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,1,46000000
46.0,11.0,2.0,10.0,10.0,2.8,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,0,32000000
57.0,1.0,1.0,9.0,9.0,2.8,2006,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,28000000
76.0,11.0,4.0,5.0,5.0,2.8,1982,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,1,52000000
69.0,11.0,2.0,5.0,9.0,2.75,2025,1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,34000000
36.4,9.7,1.0,3.0,10.0,2.7,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,1,21000000
70.0,11.0,3.0,1.0,6.0,2.8,1993,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,0,0,48000000
60.0,11.0,2.0,4.0,9.0,2.7,2019,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,35000000
74.2,8.3,2.0,5.0,5.0,2.8,1972,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,51000000
39.9,9.5,2.0,2.0,2.0,2.4,1962,0,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,0,0,19000000
44.7,6.0,2.0,5.0,5.0,2.7,1976,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,32500000
48.5,11.0,2.0,10.0,13.0,3.0,2025,1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,33500000
47.4,6.0,2.0,6.0,15.0,2.75,2025,1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,42000000
39.0,12.6,1.0,5.0,9.0,2.7,2019,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,27500000
92.6,13.0,3.0,9.0,9.0,2.8,2006,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,2,1,57000000
58.0,11.0,2.0,11.0,33.0,3.0,2018,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,73000000
